id,title,context,question,answers,polite_question,impolite_question,original_rating,polite_rating,impolite_rating,polite_diff,impolite_diff
56dd1e2d9a695914005b94ea,Republic_of_the_Congo,"Before the 1997 war, about 9,000 Europeans and other non-Africans lived in Congo, most of whom were French; only a fraction of this number remains. Around 300 American expatriates reside in the Congo.","Prior to the civil war in '97, how many non-Africans lived in the Republic of the Congo?","{'text': ['about 9,000'], 'answer_start': [21]}",Would you be so kind as to tell me how many non-Africans lived in the Republic of the Congo prior to the civil war in '97?,How many non-Africans were in the Republic of the Congo before the '97 war? Tell me now.,3,4,2,1,1
5731225ca5e9cc1400cdbc76,Indigenous_peoples_of_the_Americas,"According to the prevailing theories of the settlement of the Americas, migrations of humans from Asia (in particular North Asia) to the Americas took place via Beringia, a land bridge which connected the two continents across what is now the Bering Strait. The majority of experts agree that the earliest pre-modern human migration via Beringia took place at least 13,500 years ago, with disputed evidence that people had migrated into the Americas much earlier, up to 40,000 years ago. These early Paleo-Indians spread throughout the Americas, diversifying into many hundreds of culturally distinct nations and tribes. According to the oral histories of many of the indigenous peoples of the Americas, they have been living there since their genesis, described by a wide range of creation myths.",How did humans cross over to the Americas from Asia?,"{'text': ['Beringia'], 'answer_start': [161]}",Would you kindly explain how humans crossed over to the Americas from Asia?  ,"Explain how humans got to the Americas from Asia, now.",3,5,2,2,1
56cd6a3d62d2951400fa659c,Sino-Tibetan_relations_during_the_Ming_dynasty,"Shih-Shan Henry Tsai writes that the Yongle Emperor sent his eunuch Yang Sanbao into Tibet in 1413 to gain the allegiance of various Tibetan princes, while the Yongle Emperor paid a small fortune in return gifts for tributes in order to maintain the loyalty of neighboring vassal states such as Nepal and Tibet. However, Van Praag states that Tibetan rulers upheld their own separate relations with the kingdoms of Nepal and Kashmir, and at times ""engaged in armed confrontation with them.""",What was the name of the  eunuch?,"{'text': ['Yang Sanbao'], 'answer_start': [68]}",Would you kindly tell me the name of the eunuch?  ,What's the eunuch's name?,3,4,3,1,0
57363285012e2f140011a20e,Hunting,"A variety of industries benefit from hunting and support hunting on economic grounds. In Tanzania, it is estimated that a safari hunter spends fifty to one hundred times that of the average ecotourist. While the average photo tourist may seek luxury accommodation, the average safari hunter generally stays in tented camps. Safari hunters are also more likely to use remote areas, uninviting to the typical ecotourist. Advocates argue that these hunters allow for anti-poaching activities and revenue for local communities.[citation needed]",What hunters allow for anti-poaching activities?,"{'text': ['Safari hunters'], 'answer_start': [324]}",Would you kindly tell me which hunters allow for anti-poaching activities?,Just tell me which hunters allow anti-poaching.,3,4,2,1,1
56d21fd7e7d4791d00902672,Buddhism,"Śīla (Sanskrit) or sīla (Pāli) is usually translated into English as ""virtuous behavior"", ""morality"", ""moral discipline"", ""ethics"" or ""precept"". It is an action committed through the body, speech, or mind, and involves an intentional effort. It is one of the three practices (sīla, samādhi, and paññā) and the second pāramitā. It refers to moral purity of thought, word, and deed. The four conditions of śīla are chastity, calmness, quiet, and extinguishment.",What is an action committed through the body and involves intentional effort?,"{'text': ['Śīla'], 'answer_start': [0]}",Would you be so kind as to explain what an action committed through the body and involving intentional effort is?  ,Just tell me what bodily action requires effort.,3,5,2,2,1
57320c95e99e3014001e6498,Pacific_War,"Japanese land forces continued to advance in the Solomon Islands and New Guinea. From July 1942, a few Australian reserve battalions, many of them very young and untrained, fought a stubborn rearguard action in New Guinea, against a Japanese advance along the Kokoda Track, towards Port Moresby, over the rugged Owen Stanley Ranges. The militia, worn out and severely depleted by casualties, were relieved in late August by regular troops from the Second Australian Imperial Force, returning from action in the Mediterranean theater. In early September 1942 Japanese marines attacked a strategic Royal Australian Air Force base at Milne Bay, near the eastern tip of New Guinea. They were beaten back by Allied (primarily Australian Army) forces.",What theater did the Second Australian Imperial Force come from before they relieved the reserve battalions in New Guinea?,"{'text': ['Mediterranean'], 'answer_start': [511]}",Would you kindly let me know which theater the Second Australian Imperial Force came from before they relieved the reserve battalions in New Guinea?  ,Just tell me where the Second Australian Imperial Force came from before New Guinea.,3,5,2,2,1
570b2526ec8fbc190045b86a,Xbox_360,"In 2009, IGN named the Xbox 360 the sixth-greatest video game console of all time, out of a field of 25. Although not the best-selling console of the seventh-generation, the Xbox 360 was deemed by TechRadar to be the most influential, by emphasizing digital media distribution and online gaming through Xbox Live, and by popularizing game achievement awards. PC Magazine considered the Xbox 360 the prototype for online gaming as it ""proved that online gaming communities could thrive in the console space"". Five years after the Xbox 360's original debut, the well-received Kinect motion capture camera was released, which set the record of being the fastest selling consumer electronic device in history, and extended the life of the console. Edge ranked Xbox 360 the second-best console of the 1993–2013 period, stating ""It had its own social network, cross-game chat, new indie games every week, and the best version of just about every multiformat game...Killzone is no Halo and nowadays Gran Turismo is no Forza, but it's not about the exclusives—there's nothing to trump Naughty Dog's PS3 output, after all. Rather, it's about the choices Microsoft made back in the original Xbox's lifetime. The PC-like architecture meant those early EA Sports titles ran at 60fps compared to only 30 on PS3, Xbox Live meant every dedicated player had an existing friends list, and Halo meant Microsoft had the killer next-generation exclusive. And when developers demo games on PC now they do it with a 360 pad—another industry benchmark, and a critical one.""",What 360 peripheral was the fastest selling consumer electronic device in history?,"{'text': ['Kinect'], 'answer_start': [574]}",Could you kindly tell me which 360 peripheral was the fastest selling consumer electronic device in history?  ,Just tell me what 360 peripheral sold the fastest in history.,3,5,3,2,0
5726d198dd62a815002e9146,Molotov%E2%80%93Ribbentrop_Pact,"Hitler's fierce anti-Soviet rhetoric was one of the reasons why the UK and France decided that Soviet participation in the 1938 Munich Conference regarding Czechoslovakia would be both dangerous and useless. The Munich Agreement that followed marked a partial German annexation of Czechoslovakia in late 1938 followed by its complete dissolution in March 1939, which as part of the appeasement of Germany conducted by Chamberlain's and Daladier's cabinets. This policy immediately raised the question of whether the Soviet Union could avoid being next on Hitler's list. The Soviet leadership believed that the West wanted to encourage German aggression in the East and that France and Britain might stay neutral in a war initiated by Germany, hoping that the warring states would wear each other out and put an end to both the Soviet Union and Nazi Germany.",The soviets suspected that Nazi-Soviet conflicts would result in what?,"{'text': ['put an end to both the Soviet Union and Nazi Germany'], 'answer_start': [804]}",Would you kindly explain what the Soviets suspected would result from the Nazi-Soviet conflicts?  ,"What did the Soviets think would happen with the Nazi conflicts, huh?",3,5,3,2,0
5726d1f5f1498d1400e8ec4a,Nutrition,"The EFSA panel also determined intakes for different populations. Recommended intake volumes in the elderly are the same as for adults as despite lower energy consumption, the water requirement of this group is increased due to a reduction in renal concentrating capacity. Pregnant and breastfeeding women require additional fluids to stay hydrated. The EFSA panel proposes that pregnant women should consume the same volume of water as non-pregnant women, plus an increase in proportion to the higher energy requirement, equal to 300 mL/day. To compensate for additional fluid output, breastfeeding women require an additional 700 mL/day above the recommended intake values for non-lactating women.",How much more water do lactating women need to consume in relation to the average woman?,"{'text': ['700 mL/day'], 'answer_start': [628]}",Would you kindly tell me how much more water lactating women need to consume compared to the average woman?,How much more water do lactating women need to drink than normal women?,3,5,3,2,0
57265a52708984140094c368,Intellectual_property,"In the context of trademarks, this expansion has been driven by international efforts to harmonise the definition of ""trademark"", as exemplified by the Agreement on Trade-Related Aspects of Intellectual Property Rights ratified in 1994, which formalized regulations for IP rights that had been handled by common law, or not at all, in member states. Pursuant to TRIPs, any sign which is ""capable of distinguishing"" the products or services of one business from the products or services of another business is capable of constituting a trademark.",What is any sign which is capable of distinguishing one business's product from another business's?,"{'text': ['a trademark'], 'answer_start': [533]}",Would you kindly explain what sign is capable of distinguishing one business's product from another's?,Just tell me what sign separates one business's product from another's.,3,4,3,1,0
572fb959947a6a140053cbe8,Database,"Static analysis techniques for software verification can be applied also in the scenario of query languages. In particular, the *Abstract interpretation framework has been extended to the field of query languages for relational databases as a way to support sound approximation techniques. The semantics of query languages can be tuned according to suitable abstractions of the concrete domain of data. The abstraction of relational database system has many interesting applications, in particular, for security purposes, such as fine grained access control, watermarking, etc.",What is a security measure that uses a relational database system?,"{'text': ['watermarking'], 'answer_start': [559]}",Could you kindly explain a security measure that utilizes a relational database system?  ,Just tell me a security measure for a relational database.,3,5,2,2,1
570b0e40ec8fbc190045b812,Gregorian_calendar,"The Gregorian reform contained two parts: a reform of the Julian calendar as used prior to Pope Gregory XIII's time and a reform of the lunar cycle used by the Church, with the Julian calendar, to calculate the date of Easter. The reform was a modification of a proposal made by Aloysius Lilius. His proposal included reducing the number of leap years in four centuries from 100 to 97, by making 3 out of 4 centurial years common instead of leap years. Lilius also produced an original and practical scheme for adjusting the epacts of the moon when calculating the annual date of Easter, solving a long-standing obstacle to calendar reform.",How many parts did the Gregorian calendar reform have?,"{'text': ['two parts'], 'answer_start': [31]}",Would you kindly tell me how many parts the Gregorian calendar reform had?  ,Just tell me how many parts the Gregorian calendar reform had.,3,5,3,2,0
573035d7b2c2fd1400568a88,Roman_Republic,"The extraordinary demands of the Punic Wars, in addition to a shortage of manpower, exposed the tactical weaknesses of the manipular legion, at least in the short term. In 217 BC, near the beginning of the Second Punic War, Rome was forced to effectively ignore its long-standing principle that its soldiers must be both citizens and property owners. During the 2nd century BC, Roman territory saw an overall decline in population, partially due to the huge losses incurred during various wars. This was accompanied by severe social stresses and the greater collapse of the middle classes. As a result, the Roman state was forced to arm its soldiers at the expense of the state, which it had not had to do in the past.",What was considered an attributing factor to the decline of the Roman population?,"{'text': ['huge losses incurred during various wars'], 'answer_start': [453]}",Would you kindly explain what was considered an attributing factor to the decline of the Roman population?  ,Just tell me why the Roman population declined.,3,5,2,2,1
57274163708984140094db6e,Affirmative_action_in_the_United_States,"Proponents of affirmative action recognize that the policy is inherently unequal; however, minding the inescapable fact that historic inequalities exist in America, they believe the policy is much more fair than one in which these circumstances are not taken into account. Furthermore, those in favor of affirmative action see it as an effort towards inclusion rather than a discriminatory practice. ""Job discrimination is grounded in prejudice and exclusion, whereas affirmative action is an effort to overcome prejudicial treatment through inclusion. The most effective way to cure society of exclusionary practices is to make special efforts at inclusion, which is exactly what affirmative action does.""",How do people who are in favor of affirmative action view it?,"{'text': ['an effort towards inclusion rather than a discriminatory practice'], 'answer_start': [333]}",Would you kindly explain how people who support affirmative action view it?  ,Explain why people even like affirmative action.,4,5,3,1,1
56f938d29b226e1400dd12a5,List_of_numbered_streets_in_Manhattan,"Between Second and Third Avenues, 21st Street is alternatively known as Police Officer Anthony Sanchez Way. Along the northern perimeter of Gramercy Park, between Gramercy Park East and Gramercy Park West, 21st Street is known as Gramercy Park North.",What is 21st Street known as along the northern perimeter of Gramercy Park?,"{'text': ['Gramercy Park North'], 'answer_start': [230]}",Would you kindly tell me what 21st Street is known as along the northern perimeter of Gramercy Park?  ,Just tell me what 21st Street is called by Gramercy Park.,3,5,2,2,1
570d2e5bb3d812140066d503,United_States_Army,"The army is led by a civilian Secretary of the Army, who has the statutory authority to conduct all the affairs of the army under the authority, direction and control of the Secretary of Defense. The Chief of Staff of the Army, who is the highest-ranked military officer in the army, serves as the principal military adviser and executive agent for the Secretary of the Army, i.e., its service chief; and as a member of the Joint Chiefs of Staff, a body composed of the service chiefs from each of the four military services belonging to the Department of Defense who advise the President of the United States, the Secretary of Defense, and the National Security Council on operational military matters, under the guidance of the Chairman and Vice Chairman of the Joint Chiefs of Staff. In 1986, the Goldwater–Nichols Act mandated that operational control of the services follows a chain of command from the President to the Secretary of Defense directly to the unified combatant commanders, who have control of all armed forces units in their geographic or function area of responsibility. Thus, the secretaries of the military departments (and their respective service chiefs underneath them) only have the responsibility to organize, train and equip their service components. The army provides trained forces to the combatant commanders for use as directed by the Secretary of Defense.",How many military services beling to the Department of Defense?,"{'text': ['four'], 'answer_start': [502]}",Would you kindly let me know how many military services belong to the Department of Defense?  ,Just tell me how many military services are in the Department of Defense.,3,5,3,2,0
56d99b58dc89441400fdb5c3,Dog,"In 2003, the ICZN ruled in its Opinion 2027 that if wild animals and their domesticated derivatives are regarded as one species, then the scientific name of that species is the scientific name of the wild animal. In 2005, the third edition of Mammal Species of the World upheld Opinion 2027 with the name Lupus and the note: ""Includes the domestic dog as a subspecies, with the dingo provisionally separate - artificial variants created by domestication and selective breeding"". However, Canis familiaris is sometimes used due to an ongoing nomenclature debate because wild and domestic animals are separately recognizable entities and that the ICZN allowed users a choice as to which name they could use, and a number of internationally recognized researchers prefer to use Canis familiaris.",What was this decision called?,"{'text': ['Opinion 2027'], 'answer_start': [31]}",Could you kindly tell me what this decision was called?  ,"What's the name of this decision, hurry up!",3,5,2,2,1
57294fa6af94a219006aa287,Bermuda,"On 11 June 2009, four Uyghurs who had been held in the United States Guantánamo Bay detention camp, in Cuba, were transferred to Bermuda. The four men were among 22 Uyghurs who claimed to be refugees, who were captured in 2001 in Pakistan after fleeing the American aerial bombardment of Afghanistan. They were accused of training to assist the Taliban's military. They were cleared as safe for release from Guantánamo in 2005 or 2006, but US domestic law prohibited deporting them back to China, their country of citizenship, because the US government determined that China was likely to violate their human rights.",What were the Ugyhurs accused of?,"{'text': [""training to assist the Taliban's military.""], 'answer_start': [322]}",Would you kindly explain what the Uyghurs were accused of?  ,Just tell me what the Uyghurs were accused of.,3,5,3,2,0
570fe9ff5ab6b819003910cf,Dell,"Dell service and support brands include the Dell Solution Station (extended domestic support services, previously ""Dell on Call""), Dell Support Center (extended support services abroad), Dell Business Support (a commercial service-contract that provides an industry-certified technician with a lower call-volume than in normal queues), Dell Everdream Desktop Management (""Software as a Service"" remote-desktop management, originally a SaaS company founded by Elon Musk's cousin, Lyndon Rive, which Dell bought in 2007), and Your Tech Team (a support-queue available to home users who purchased their systems either through Dell's website or through Dell phone-centers).",What Dell service offers remote desktop management?,"{'text': ['Dell Everdream Desktop Management'], 'answer_start': [336]}",Would you be so kind as to tell me which Dell service offers remote desktop management?  ,Just tell me which Dell service does remote desktop management.,3,5,2,2,1
5727b52d2ca10214002d9475,North_Carolina,"Krispy Kreme, an international chain of doughnut stores, was started in North Carolina; the company's headquarters are in Winston-Salem. Pepsi-Cola was first produced in 1898 in New Bern. A regional soft drink, Cheerwine, was created and is still based in the city of Salisbury. Despite its name, the hot sauce Texas Pete was created in North Carolina; its headquarters are also in Winston-Salem. The Hardee's fast-food chain was started in Rocky Mount. Another fast-food chain, Bojangles', was started in Charlotte, and has its corporate headquarters there. A popular North Carolina restaurant chain is Golden Corral. Started in 1973, the chain was founded in Fayetteville, with headquarters located in Raleigh. Popular pickle brand Mount Olive Pickle Company was founded in Mount Olive in 1926. Fast casual burger chain Hwy 55 Burgers, Shakes & Fries also makes its home in Mount Olive. Cook Out, a popular fast-food chain featuring burgers, hot dogs, and milkshakes in a wide variety of flavors, was founded in Greensboro in 1989 and has begun expanding outside of North Carolina. In 2013, Southern Living named Durham - Chapel Hill the South's ""Tastiest City.""",Where is the Krispy kreme headquarters?,"{'text': ['Winston-Salem'], 'answer_start': [122]}",Would you kindly let me know where the Krispy Kreme headquarters is located?  ,Just tell me where the Krispy Kreme HQ is.,3,5,2,2,1
56cfe88d234ae51400d9c075,Solar_energy,"Shuman built the world’s first solar thermal power station in Maadi, Egypt, between 1912 and 1913. Shuman’s plant used parabolic troughs to power a 45–52 kilowatts (60–70 hp) engine that pumped more than 22,000 litres (4,800 imp gal; 5,800 US gal) of water per minute from the Nile River to adjacent cotton fields. Although the outbreak of World War I and the discovery of cheap oil in the 1930s discouraged the advancement of solar energy, Shuman’s vision and basic design were resurrected in the 1970s with a new wave of interest in solar thermal energy. In 1916 Shuman was quoted in the media advocating solar energy's utilization, saying:",From what river did the engine pump water?,"{'text': ['Nile River'], 'answer_start': [277]}",Would you be so kind as to tell me from which river the engine pumped water?  ,Just tell me what river the engine used.,3,5,2,2,1
572f527db2c2fd140056801f,Modern_history,"In 1901, the Federation of Australia was the process by which the six separate British self-governing colonies of New South Wales, Queensland, South Australia, Tasmania, Victoria and Western Australia formed one nation. They kept the systems of government that they had developed as separate colonies but also would have a federal government that was responsible for matters concerning the whole nation. When the Constitution of Australia came into force, the colonies collectively became states of the Commonwealth of Australia.",When did the colonies collectively become a part of the Commonwealth  of Australia?,"{'text': ['When the Constitution of Australia came into force'], 'answer_start': [404]}",Would you kindly let me know when the colonies collectively became a part of the Commonwealth of Australia?  ,Just tell me when the colonies joined Australia.,3,5,2,2,1
5731cdbce17f3d1400422433,Steven_Spielberg,"Spielberg first met actress Amy Irving in 1976 at the suggestion of director Brian De Palma, who knew he was looking for an actress to play in Close Encounters. After meeting her, Spielberg told his co-producer Julia Phillips, ""I met a real heartbreaker last night."":293 Although she was too young for the role, she and Spielberg began dating and she eventually moved in to what she described as his ""bachelor funky"" house.:294 They lived together for four years, but the stresses of their professional careers took a toll on their relationship. Irving wanted to be certain that whatever success she attained as an actress would be her own: ""I don't want to be known as Steven's girlfriend,"" she said, and chose not to be in any of his films during those years.:295",Who did Spielberg begin dating in 1976?,"{'text': ['Amy Irving'], 'answer_start': [28]}",Would you kindly tell me who Spielberg began dating in 1976?  ,Just tell me who Spielberg dated in 1976.,3,5,2,2,1
5726a33a5951b619008f7882,Norfolk_Island,"On 8 June 1856, the next settlement began on Norfolk Island. These were the descendants of Tahitians and the HMS Bounty mutineers, including those of Fletcher Christian. They resettled from the Pitcairn Islands, which had become too small for their growing population. On 3 May 1856, 193 persons left Pitcairn Islands aboard the ""Morayshire"". On 8 June 194 persons arrived, a baby having been born in transit. The Pitcairners occupied many of the buildings remaining from the penal settlements, and gradually established traditional farming and whaling industries on the island. Although some families decided to return to Pitcairn in 1858 and 1863, the island's population continued to grow. They accepted additional settlers, who often arrived with whaling fleets.",What was the name of the ship the Pitcairners traveled on to Norfolk Island?,"{'text': ['Morayshire'], 'answer_start': [330]}",Would you kindly tell me the name of the ship the Pitcairners traveled on to Norfolk Island?  ,What's the name of that ship the Pitcairners used? Just tell me.,3,5,2,2,1
572ec920cb0c0d14000f155c,Endangered_Species_Act,"Section 6 of the Endangered Species Act provided funding for development of programs for management of threatened and endangered species by state wildlife agencies. Subsequently, lists of endangered and threatened species within their boundaries have been prepared by each state. These state lists often include species which are considered endangered or threatened within a specific state but not within all states, and which therefore are not included on the national list of endangered and threatened species. Examples include Florida, Minnesota, Maine, and California.",Section 6 of the Endangered Species Act provided funding for what purpose?,"{'text': ['development of programs for management of threatened and endangered species by state wildlife agencies'], 'answer_start': [61]}",Would you kindly explain the purpose for which Section 6 of the Endangered Species Act provided funding?  ,What's the point of Section 6 funding in the Endangered Species Act?,3,5,3,2,0
572e9e8bc246551400ce4401,Cyprus,"Due to the inter-communal ethnic tensions between 1963 and 1974, an island-wide census was regarded as impossible. Nevertheless, the Greek Cypriots conducted one in 1973, without the Turkish Cypriot populace. According to this census, the Greek Cypriot population was 482,000. One year later, in 1974, the Cypriot government's Department of Statistics and Research estimated the total population of Cyprus at 641,000; of whom 506,000 (78.9%) were Greeks, and 118,000 (18.4%) Turkish. After the partition of the island in 1974, Greeks conducted four more censuses: in 1976, 1982, 1992 and 2001; these excluded the Turkish population which was resident in the northern part of the island.",What did the Cypriot government find was the Greek population on Cyprus?,"{'text': ['506,000 (78.9%)'], 'answer_start': [426]}",Would you kindly tell me what the Cypriot government found regarding the Greek population on Cyprus?  ,Just tell me what the Greek population on Cyprus is.,3,5,2,2,1
57199c7d4faf5e1900b8a7d8,Athanasius_of_Alexandria,"Conflict with Arius and Arianism as well as successive Roman emperors shaped Athanasius's career. In 325, at the age of 27, Athanasius began his leading role against the Arians as his bishop's assistant during the First Council of Nicaea. Roman emperor Constantine the Great had convened the council in May–August 325 to address the Arian position that the Son of God, Jesus of Nazareth, is of a distinct substance from the Father. Three years after that council, Athanasius succeeded his mentor as archbishop of Alexandria. In addition to the conflict with the Arians (including powerful and influential Arian churchmen led by Eusebius of Nicomedia), he struggled against the Emperors Constantine, Constantius II, Julian the Apostate and Valens. He was known as ""Athanasius Contra Mundum"" (Latin for Athanasius Against the World).",Athanasius was also known as what?,"{'text': ['Athanasius Contra Mundum'], 'answer_start': [764]}",Could you kindly tell me what Athanasius was also known as?  ,What's Athanasius's other name? Tell me now.,3,5,2,2,1
570e31d70b85d914000d7d28,Eritrea,"Disagreements following the war have resulted in stalemate punctuated by periods of elevated tension and renewed threats of war. The stalemate led the President of Eritrea to urge the UN to take action on Ethiopia with the Eleven Letters penned by the President to the United Nations Security Council. The situation has been further escalated by the continued efforts of the Eritrean and Ethiopian leaders in supporting opposition in one another's countries.[citation needed] In 2011, Ethiopia accused Eritrea of planting bombs at an African Union summit in Addis Ababa, which was later supported by a UN report. Eritrea denied the claims.",What did the stalemate lead the President of Eritrea to urge the UN to do?,"{'text': ['take action on Ethiopia'], 'answer_start': [190]}",Could you kindly explain what the stalemate led the President of Eritrea to urge the UN to do?  ,What did the President of Eritrea want the UN to do because of the stalemate?,3,5,3,2,0
5728ab303acd2414000dfc7d,Estonia,"On 14 June, while the world's attention was focused on the fall of Paris to Nazi Germany a day earlier, the Soviet military blockade on Estonia went into effect, two Soviet bombers downed the Finnish passenger aeroplane ""Kaleva"" flying from Tallinn to Helsinki carrying three diplomatic pouches from the US delegations in Tallinn, Riga and Helsinki. On 16 June, the Soviet Union invaded Estonia. The Red Army exited from their military bases in Estonia on 17 June. The following day, some 90,000 additional troops entered the country. In the face of overwhelming Soviet force, the Estonian government capitulated on 17 June 1940 to avoid bloodshed.",What capital of France was lost to the Nazi Germans?,"{'text': ['Paris'], 'answer_start': [67]}",Would you kindly tell me which capital city of France was lost to the Nazi Germans?  ,Just tell me which French capital the Nazis took.,2,4,2,2,0
572a326f6aef05140015535e,Digimon,"The Digimon series has a large number of video games which usually have their own independent storylines with a few sometimes tying into the stories of the anime series or manga series. The games consists of a number of genres including life simulation, adventure, video card game, strategy and racing games, though they are mainly action role-playing games. The games released in North America are: Digimon World, Digimon World 2, Digimon World 3, Digimon World 4, Digimon Digital Card Battle, Digimon Rumble Arena, Digimon Rumble Arena 2, Digimon Battle Spirit, Digimon Battle Spirit 2, Digimon Racing, Digimon World DS, Digimon World Data Squad, Digimon World Dawn and Dusk, Digimon World Championship, and Digimon Masters.",What did the Digimon series end up having lots of during the series?,"{'text': ['video games'], 'answer_start': [41]}",Would you kindly tell me what the Digimon series ended up having lots of during the series?  ,Just tell me what the Digimon series was full of.,3,5,2,2,1
5727790a708984140094de95,On_the_Origin_of_Species,"In December 1831, he joined the Beagle expedition as a gentleman naturalist and geologist. He read Charles Lyell's Principles of Geology and from the first stop ashore, at St. Jago, found Lyell's uniformitarianism a key to the geological history of landscapes. Darwin discovered fossils resembling huge armadillos, and noted the geographical distribution of modern species in hope of finding their ""centre of creation"". The three Fuegian missionaries the expedition returned to Tierra del Fuego were friendly and civilised, yet to Darwin their relatives on the island seemed ""miserable, degraded savages"", and he no longer saw an unbridgeable gap between humans and animals. As the Beagle neared England in 1836, he noted that species might not be fixed.",Where was the first stop of the Beagle Expedition?,"{'text': ['St. Jago'], 'answer_start': [172]}",Would you kindly tell me where the first stop of the Beagle Expedition was?  ,Just tell me where the Beagle Expedition stopped first.,4,5,2,1,2
56f8393fa6d7ea1400e174c6,Southampton,"Following the Norman Conquest in 1066, Southampton became the major port of transit between the then capital of England, Winchester, and Normandy. Southampton Castle was built in the 12th century and by the 13th century Southampton had become a leading port, particularly involved in the import of French wine in exchange for English cloth and wool.",What was the capital of England during the time of the Norman Conquest?,"{'text': ['Winchester'], 'answer_start': [121]}",Would you kindly tell me what the capital of England was during the time of the Norman Conquest?,Just tell me what the capital of England was during the Norman Conquest.,3,5,3,2,0
572b9b14be1ee31400cb8460,"New_Haven,_Connecticut","Lighthouse Point Park, a public beach run by the city, was a popular tourist destination during the Roaring Twenties, attracting luminaries of the period such as Babe Ruth and Ty Cobb. The park remains popular among New Haveners, and is home to the Five Mile Point Lighthouse, constructed in 1847, and the Lighthouse Point Carousel, constructed in 1916. Five Mile Point Light was decommissioned in 1877 following the construction of Southwest Ledge Light at the entrance of the harbor, which remains in service to this day. Both of the lighthouses and the carousel are listed on the National Register of Historic Places.",Is Southwest Ledge Light still active today?,"{'text': ['in service to this day'], 'answer_start': [500]}",Would you kindly let me know if Southwest Ledge Light is still active today?  ,Is Southwest Ledge Light even working or not?,4,5,3,1,1
56f9849c9e9bad19000a0a04,Zhejiang,"Greenware ceramics made from celadon had been made in the area since the 3rd-century Jin dynasty, but it returned to prominence—particularly in Longquan—during the Southern Song and Yuan. Longquan greenware is characterized by a thick unctuous glaze of a particular bluish-green tint over an otherwise undecorated light-grey porcellaneous body that is delicately potted. Yuan Longquan celadons feature a thinner, greener glaze on increasingly large vessels with decoration and shapes derived from Middle Eastern ceramic and metalwares. These were produced in large quantities for the Chinese export trade to Southeast Asia, the Middle East, and (during the Ming) Europe. By the Ming, however, production was notably deficient in quality. It is in this period that the Longquan kilns declined, to be eventually replaced in popularity and ceramic production by the kilns of Jingdezhen in Jiangxi.",What kilns were Longquan kilns replaced by in popularity and production?,"{'text': ['Jingdezhen in Jiangxi'], 'answer_start': [872]}",Would you kindly tell me which kilns replaced Longquan kilns in popularity and production?,Just tell me what kilns took over Longquan kilns.,3,5,3,2,0
57282b9b3acd2414000df619,Annelid,"The fluid in the coelomata contains coelomocyte cells that defend the animals against parasites and infections. In some species coelomocytes may also contain a respiratory pigment – red hemoglobin in some species, green chlorocruorin in others (dissolved in the plasma) – and provide oxygen transport within their segments. Respiratory pigment is also dissolved in the blood plasma. Species with well-developed septa generally also have blood vessels running all long their bodies above and below the gut, the upper one carrying blood forwards while the lower one carries it backwards. Networks of capillaries in the body wall and around the gut transfer blood between the main blood vessels and to parts of the segment that need oxygen and nutrients. Both of the major vessels, especially the upper one, can pump blood by contracting. In some annelids the forward end of the upper blood vessel is enlarged with muscles to form a heart, while in the forward ends of many earthworms some of the vessels that connect the upper and lower main vessels function as hearts. Species with poorly developed or no septa generally have no blood vessels and rely on the circulation within the coelom for delivering nutrients and oxygen.",What runs the length of annelids' bodies with well-developed septa?,"{'text': ['blood vessels'], 'answer_start': [437]}",Would you kindly explain what runs the length of annelids' bodies with well-developed septa?  ,What's running down annelids' bodies? Tell me now.,3,5,2,2,1
56fa6e23f34c681400b0c0ba,High-definition_television,"In 1983, the International Telecommunication Union's radio telecommunications sector (ITU-R) set up a working party (IWP11/6) with the aim of setting a single international HDTV standard. One of the thornier issues concerned a suitable frame/field refresh rate, the world already having split into two camps, 25/50 Hz and 30/60 Hz, largely due to the differences in mains frequency. The IWP11/6 working party considered many views and throughout the 1980s served to encourage development in a number of video digital processing areas, not least conversion between the two main frame/field rates using motion vectors, which led to further developments in other areas. While a comprehensive HDTV standard was not in the end established, agreement on the aspect ratio was achieved.",What was used as a conversion between the two main frame/field rates?,"{'text': ['motion vectors'], 'answer_start': [601]}",Could you kindly explain what was used as a conversion between the two main frame/field rates?  ,Just tell me what converted the two main frame/field rates.,3,5,3,2,0
5726f0765951b619008f82db,History_of_science,"The development of writing enabled knowledge to be stored and communicated across generations with much greater fidelity. Combined with the development of agriculture, which allowed for a surplus of food, it became possible for early civilizations to develop, because more time and effort could be devoted to tasks (other than food production) than hunter-gatherers or early subsistence farmers had available. This surplus allowed a community to support individuals who did things other than work towards bare survival. These other tasks included systematic studies of nature, study of written information gathered and recorded by others, and often of adding to that body of information.",The advancement of agriculture made what possible?,"{'text': ['a surplus of food'], 'answer_start': [186]}",Would you kindly explain what the advancement of agriculture made possible?  ,Just tell me what agriculture made possible.,3,5,3,2,0
